"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","5"," Generic John Abraham Action-Thriller, Reputedly Based On A True Story. ","Okay. In a few words - this is not my first J. A. movie. I have seen plenty of his films. Some have been very good and some where he makes an absolute clown of himself.In the first place, the man cannot "ACT". He came into mainstream Bollywood through modelling. He built himself a huge muscular physique because he has no acting talent whatsoever. Most Bollywood actors take this path: Hrithik Roshan, Aamir Khan, Tiger Shroff being some of many obvious examples.This film is a typical junk underworld vs police. You don't require intelligence to watch this movie - at some points the film is quite ridiculous. No doubt as a popcorn and soda movie it is quite entertaining. Photography and background sound effects are the main strong-points of this film. Watch out for Amole Gupte who is by far the best actor of the lot. Sunil Shetty has just a small cameo-type role.Final verdict: just about a good time pass film and one that should be flushed afterwards."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","6"," Mass Entertainer ","Review By Kamal KA common family man turns into ruthless gangster after been tortured by a gang of rowdies... & there is a police inspector who want to encounter that ruthless gangster under the order of politician. In short the story is very familiar to us since from last 10 yrs. Now directly came to the positive & negative aspects of this film.PositiveEnsemble cast.John Abraham's personality as a ruthless gangster & his actions. Specially in the scene where John Abraham firing with loaded AK-47 is clap worthy scene.Mahesh Manjrekar's dark acting.BGM.. Actually all gangster movie requires a strong & goosebump BGM. & we can feel that goosebumps partially in this film!Sets... Yeah ! That's the vital thing for all kinds of gangster films specially if those films are based on Mumbai.. Sanjay Gupta has a well made sets for his Mumbai Saga.. & to make the film too real to look & feel there is several dron shoots which is really left it's impact.Good songs specially Danka Baja.Last but not the least Emraan Hashmi's grand entry... The man who make his entry worthy. No doubt that he himself take the responsibility to his shoulders & make the 2nd half far better than 1st half...NegativeToo much using of Yellow colour in background.. I agree, to feel Mumbai of 80's & 90's Yellow colour plays a vital role. But too much of everything spoils the food. In some place its normal & in some scenes it looks over using.The first half is not so engaging & interesting. Rather it looks over the top. I mean to say that director Sanjay Gupta based his storyline for Mumbai Saga is inspired from 80's & 90's gang war. But how a single man (John) can fight with 20 people in jail!! By trying to make the film mass entertainment Sanjay Gupta forgot that his main plot is based on real gang war & not the film like Satyameva Jayate where a single man fights with 20 people all alone...Dialogues are good but surely not the CITI MAAR dialogues like Shootout At Wadala.Worth to watch specially for 2nd half. No harm to watch with family."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","5"," Very bad movie ","Not a good movie to watch for especially the old typical Bollywood style movie nothing new to see."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","6"," Emraan Hashmi makes the second half watchable ","Generic Premise. Same old Mumbai Gangster movie that we have watched a million times before. The script is not coherent and the edits are scrappy. The acting from John is a bit over the top. Prateik Babbar is ok and has performed decently but the hairstyle and look chosen for him makes him look funny. . Rohit Roy does a brilliant job with his expressions but the hairstyle, make up and costumes make him look like a buffoon. Gone is the era for such gangster movies."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","5"," Ok ","This movie is ok same gangster movie need more different."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","4"," The intent fails to translate the film into an intense and gripping drama ","Mumbai Saga is directed by Sanjay Gupta who hitherto has specialised in gangster and dark underworld stories. On this occasion, his subject is Amartya Rao (played by John Abraham). He is an ordinary guy who, with his brother Arjun runs a vegetable stall. He undergoes a transformation into a toughie after Arjun is antagonised by Gaitonde's (Amol Gupte) goons for "hafta" collection. Amartya is soon identified by Bhau (Mahesh Manjrekar), an aspiring politician and sel proclaimed alternative in governance, to become the gangster of Dadar who can challenge Gaitonde.Life changes for Amartya as he scents success and he extends his empire. On the other hand, law takes cognizance of his activities and unleashes Inspector Vijay Sawarkar (Emraan Hashmi) to eliminate Amartya. Vijay is an upright ATS policeman with a brilliant record of encounter deaths. Amartya becomes aware of Vijay's intentions when the former eliminates Sunil Khaitan, a businessman who had plans to transform Mumbai and had joined hands with Gaitonde to kill Amartya. He is advised to go underground for a while by Bhau, but is forced to return to Mumbai when his brother Arjun is critically wounded. The end of Mumbai Saga is predictable and obvious as the final showdown with Amartya's nemesis Vijay Sawarkar looms large in the horizon.Mumbai Saga is based on true events John Abraham plays Amar Naik, Emraan Hashmi as Vijay Salaskar, Pratiek Babbar as Ashwin Naik, Amol Gupte as Arun Gawli and Mahesh Manjrekar as Balasaheb Thackrey. Mumbai Saga is quite similar to Sanjay Gupta's prior Shootout at Lokhandwala (2007) or Shootout at Wadala (2013). Comparison with these films turns Mumbai Saga into an insipid, slow and unexciting storytelling. You could perhaps accuse me of breeding contempt due to familiarity, but factually, Mumbai Saga drags and resorts to violent, gory episodes whilst meandering through the customary twists and turns you would expect from a Sanjay Gupta film. John Abraham fights, hyperventilates and gnarls, but doesn't impress. If you don't have time, then Mumbai Saga is worth skipping."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","2"," thanks ","Thanks i dint go to theaters for watching thiswondering how sanjay gupta film is so low standard's always he has been a stylish film maker.. the story they portrait is the real one but does not have any impact on the screen..very long action scenes with unrealistic vfxs ..songs were also not knownjohn had made his image of a police cop trailing from his last 4/5 movies but suddenly he came out being a gangster and was looking ugly in his beards...imran was good and mahesh played his character very well and looked accuratei appreciate sanjay guts that he showed some other sides of a renowned leaderthe trend of cinema has changed drastically after the OTT platforms which should be followed."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","4"," The usual nonsense ","The movie starts with poor introduction, John Abraham character conversion into becoming violent, poorly constructed.Similarly, Kajal Aggarwal character, who, why and what are also not described. Rohit Roy, as a sidder with nothing much to offer. Sunil Shetty, well was he even in it? :) Emraan Hashmi, well the typical cop role, as always.Nothing new or exciting to offer in the movie."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","4"," Mumbai saga ","Disaster saga no story no action Very Disappointed...."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","7"," Shootout at Wadala 2.0 !!! ","Why the director cast so many actors when he doesn't want to give enough screen time to them?. From start till end you will feel like that you are watching Shootout at Wadala 2.0. Same story, same rise and fall of a gangster, same type of encounter by police. In this movie also, John becomes a dreaded gangster because someone tried to kill his brother.Till Interval, you will only see John Abraham and Rohit Roy. The only good reason to watch this movie is Emraan Hashmi as 'Inspector Vijay Savarkar'. Talking about the performances, John and Emraan are phenomenal is there respective roles. But, Mahesh Manrejakar as "Bhau" is not up to the mark.If you want a typical Bollywood masala movie with punchy dialogues and some great action stuff, then you can definitely go for this. But, that song of Yo Yo Honey Singh is a scrap."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","1"," Just a combination of Sacred games, shootout at Wadala and Thackeray ","Very slow paced storyline and worst cast. Direction was not impressive but dialogues were good. Thank you."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","3"," Same old Mumbai underworld story ","This movie offers nothing new. We've seen the same concept multiple times in the last 20 years. Some good performances but poor execution and direction. Lots of flaws. One particular flaw was Bhau's grandson not growing up over the years while everyone else was growing up. Action scenes were poor and unrealistic. John Abraham acted the same way he does in every movie. Emraan Hashmi was the highlight of the movie even though he appears only in the second half. Good to see him in an action packed role for once. Hope to see him do more roles like this. Some unnecessary characters and some loose ends sum up this movie."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","8"," Just wow! ","This is the first movie I watch in cinema Hall after lockdown, and my experience is great... It's an action thriller movie...Story is not the plus point of this film, but casting is superb. John Abraham, Imran Hasmi, Amol Gupte, Mahesh Mangrakar and other carecters done their job perfectly. And the dialogues and action seens are the plus point of this movie. I recommend this movie to all masses audience."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","5"," AVG Film ","Filmmaker Sanjay Gupta has already made two films in this genre Shootout at Lokhandwala (2007) as producer and writer and Shootout at Wadala (2013) as director, producer, and writer. Mumbai Saga has nothing new to offer, it's just another average masala entertainer.The first half holds our attention as fierce John Abraham delivers a good performance as a dreaded gangster. But he struggles in the emotional scenes. Post interval, Emraan Hashmi steals the show with his screen presence, action, and dialogue delivery.But the second half lacks a gripping narrative and the screenplay becomes obtuse. Also, there was much room for tighter editing. But if you are a fan of gangster dramas then it is definitely a one-time watch for you. The cinematography is good. The music and background score are just fine.Kajal Aggarwal manages to shine in her limited role but Anjana Sukhani hardly got 1 or 2 scenes. Other impressive performances came from Mahesh Manjrekar and Amole Gupte. Prateik Babbar and other supporting casts have given an average performance.Movie Rating: Direction 2.5/5 Acting 3/5 Dialogues 3/5 Story 2/5 Screenplay 2/5"
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","1"," Never paying for Bollywood movie again ","Same old story everyone knows how it goes and ends, honey singh appearance ruined everything, why cant Bollywood make one realistic action movie, Bollywood is done honestly"
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","1"," Dude wtf ","I Saw The movie and troughout The movie i could guess The dialouges, coz they was so cliche.This movie is badly handled, and The cast wasted, and The ending, man where do i start, like who fires 3 ak mags and not even hits One bullet at an object moving towards you, Well on to The next One, who survives a brutal crash with the strength to do a Car chase in trucks,?? And last but not least survive a Car blast, and fire like 13 bullets from a 6 clip revolver.No Logic, all style and Bollywood trash masala."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","1"," B-Bgrade BS ","This is like those 90's B-grade movies whose posters were stuck along sewers and no one use to watch them. Only difference being this has A-listers as actors. There's nothing to review here, it has no plot, no story, nothing for actors to act, like John can't act and poor Emraan's character had nothing to do. I can't understand how can the makers invest in something so pathetic."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","10"," This is the best movies of 2021 ","I stand that it's way better than Saina (2021 film) to the stand how was good painful action pack movie."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","1"," Horrible ","Complete garbage movie, could not even sit throughout the movie. Almost every scene looks forced without making any sense."
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","3"," Bhau aur Bhai : Repetition after Repetition ","Anwar Says : A typical Sanjay Gupta film MUMBAI SAGA , streaming now at Amazon Prime, is once again portraying Mumbai crime world of 80's and 90's after his hits Shootout at Lokhandwala and Shootout at Wadala but there is absolutely nothing new in the story or screenplay. This BHAU and BHAI story, you have seen in so many Bollywood movies. A vegetable seller growing into don of underworld in 10 minutes screen time and the speed is forte of Sanjay Gupta . Both the lead Amartya and Sanvarkar played by John Abraham and Imran Haashmi are brilliant. I remember the days when John Abraham hardly used to deliver dialogues and used to get role because of his macho image but now he is able to carry the whole movie on his shoulders. Mahesh Manjrekar has a stereo- typed role written with keeping him in mind . Two ladies Kajal Aggarwal and Anjana Sukhani have hardly anything to do in this male dominated testosterone. Good to see Yo Yo Honey Singh after exile. Background Score is much better than the songs . If you really have fancy for bullets and blood then go for this or skip.#PrimeVideo #anwarsays #movies2021 #moviereview #review #JohnAbraham #ImranHashmi #MaheshManjrekar #mumbai #sanjaygupta #kajalagarwal #AnjanaSukhani."
